,product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,volume,comp_1,freight_price_comp1,comp_2,freight_price_comp2,comp_3,freight_price_comp3,lag_price
283,cool3,cool_stuff,01-03-2018,26,910.0,16.25615385,35.0,57,787,8,1867,4.4,45,22,9,1,3,2018,7776,99.99,20.78,129.99,18.49,35.0,16.25615385,34.95
284,cool3,cool_stuff,01-04-2018,4,140.0,14.845,35.0,57,787,8,1867,4.4,18,21,9,1,4,2018,7776,89.86333333,19.87666667,129.99,23.49,35.0,14.845,35.0
285,cool3,cool_stuff,01-05-2018,4,140.0,13.6375,35.0,57,787,8,1867,4.4,4,23,8,3,5,2018,7776,35.0,13.6375,35.0,13.6375,35.0,13.6375,35.0
286,cool3,cool_stuff,01-06-2018,2,130.0,15.01,65.0,57,787,8,1867,4.4,2,21,9,0,6,2018,7776,65.0,15.01,65.0,15.01,65.0,15.01,35.0
287,cool3,cool_stuff,01-08-2018,1,65.0,57.23,65.0,57,787,8,1867,4.4,1,23,8,1,8,2018,7776,65.0,57.23,65.0,57.23,65.0,57.23,64.95
288,perfumery2,perfumery,01-08-2017,1,142.5,15.75,142.5,29,178,1,400,4.4,8,23,8,1,8,2017,4693,56.99,13.58857143,142.5,15.75,142.5,15.75,142.45
289,perfumery2,perfumery,01-09-2017,1,142.5,9.19,142.5,29,178,1,400,4.4,18,21,9,1,9,2017,4693,56.99,13.74117647,142.5,9.19,142.5,9.19,142.5
290,perfumery2,perfumery,01-10-2017,2,285.0,17.15,142.5,29,178,1,400,4.4,19,22,9,2,10,2017,4693,56.99,12.29294118,142.5,17.15,142.5,17.15,142.5
291,perfumery2,perfumery,01-11-2017,8,944.4,14.29375,118.05,29,178,1,400,4.4,27,22,8,4,11,2017,4693,56.99,12.714,118.05,14.29375,118.05,14.29375,142.5
292,perfumery2,perfumery,01-12-2017,12,1416.0,11.02666667,118.0,29,178,1,400,4.4,34,21,10,1,12,2017,4693,56.99,13.82,118.0,11.02666667,118.0,11.02666667,118.05
293,perfumery2,perfumery,01-01-2018,6,707.4,14.03833333,117.9,29,178,1,400,4.4,15,23,8,2,1,2018,4693,56.99,12.215,117.9,14.03833333,117.9,14.03833333,118.0
294,perfumery2,perfumery,01-02-2018,11,1296.8,13.88090909,117.8888889,29,178,1,400,4.4,12,20,8,2,2,2018,4693,56.99,14.5575,117.8888889,13.88090909,117.8888889,13.88090909,117.9
295,perfumery2,perfumery,01-03-2018,4,470.8,15.175,117.7,29,178,1,400,4.4,18,22,9,1,3,2018,4693,50.49,15.19642857,117.7,15.175,117.7,15.175,117.8888889
296,perfumery2,perfumery,01-04-2018,8,943.8,21.65,117.975,29,178,1,400,4.4,10,21,9,1,4,2018,4693,49.99,13.665,117.975,21.65,117.975,21.65,117.7
297,perfumery2,perfumery,01-05-2018,17,2038.3,15.85235294,119.9,29,178,1,400,4.4,16,23,8,3,5,2018,4693,119.9,15.85235294,119.9,15.85235294,119.9,15.85235294,117.975
298,perfumery2,perfumery,01-06-2018,14,1668.5,14.17285714,119.1785714,29,178,1,400,4.4,14,21,9,0,6,2018,4693,119.1785714,14.17285714,119.1785714,14.17285714,119.1785714,14.17285714,119.9
299,perfumery2,perfumery,01-07-2018,5,593.5,15.978,118.7,29,178,1,400,4.4,13,22,9,1,7,2018,4693,49.99,12.5225,118.7,15.978,118.7,15.978,119.1785714
300,perfumery2,perfumery,01-08-2018,17,1987.4,17.79058824,116.9066667,29,178,1,400,4.4,19,23,8,1,8,2018,4693,49.99,12.28,116.9066667,17.79058824,116.9066667,17.79058824,118.7
301,cool2,cool_stuff,01-03-2017,8,1039.92,18.77875,129.99,33,897,1,1600,4.3,22,23,8,1,3,2017,15750,99.99,16.64428571,129.99,18.77875,129.99,18.77875,129.94
302,cool2,cool_stuff,01-04-2017,14,1819.86,17.39642857,129.99,33,897,1,1600,4.3,33,20,10,2,4,2017,15750,99.99,14.20235294,129.99,17.39642857,129.99,17.39642857,129.99
303,cool2,cool_stuff,01-05-2017,18,2339.82,18.27277778,129.99,33,897,1,1600,4.3,58,23,8,1,5,2017,15750,99.99,15.02090909,129.99,18.27277778,129.99,18.27277778,129.99
304,cool2,cool_stuff,01-06-2017,17,2209.83,17.06117647,129.99,33,897,1,1600,4.3,42,22,8,1,6,2017,15750,99.99,13.82642857,129.99,17.06117647,129.99,17.06117647,129.99
305,cool2,cool_stuff,01-07-2017,16,2079.84,18.715625,129.99,33,897,1,1600,4.3,42,21,10,1,7,2017,15750,99.99,16.52909091,129.99,18.715625,129.99,18.715625,129.99
306,cool2,cool_stuff,01-08-2017,16,1870.84,19.02125,116.9275,33,897,1,1600,4.3,39,23,8,1,8,2017,15750,99.99,18.975,116.9275,19.02125,116.9275,19.02125,129.99
307,cool2,cool_stuff,01-10-2017,10,1199.9,19.997,119.99,33,897,1,1600,4.3,33,22,9,2,10,2017,15750,99.99,16.95,119.99,19.997,119.99,19.997,119.94
308,cool2,cool_stuff,01-11-2017,9,1169.91,22.67444444,129.99,33,897,1,1600,4.3,42,22,8,4,11,2017,15750,99.99,16.1875,129.99,22.67444444,129.99,22.67444444,119.99
309,cool2,cool_stuff,01-12-2017,3,389.97,25.59,129.99,33,897,1,1600,4.3,38,21,10,1,12,2017,15750,99.99,15.26666667,129.99,25.59,129.99,25.59,129.99
310,cool2,cool_stuff,01-01-2018,4,519.96,17.41,129.99,33,897,1,1600,4.3,102,23,8,2,1,2018,15750,99.99,16.54,129.99,17.41,29.5,16.53263158,129.99
311,cool2,cool_stuff,01-02-2018,2,259.98,16.71,129.99,33,897,1,1600,4.3,20,20,8,2,2,2018,15750,99.99,13.72,129.99,16.71,129.99,16.71,129.99
312,cool2,cool_stuff,01-03-2018,1,129.99,18.49,129.99,33,897,1,1600,4.3,45,22,9,1,3,2018,15750,99.99,20.78,129.99,18.49,35.0,16.25615385,129.99
313,cool2,cool_stuff,01-04-2018,1,129.99,23.49,129.99,33,897,1,1600,4.3,18,21,9,1,4,2018,15750,89.86333333,19.87666667,129.99,23.49,35.0,14.845,129.99
314,computers1,computers_accessories,01-05-2017,4,379.6,15.84,94.9,45,236,1,173,4.0,11,23,8,1,5,2017,2808,94.9,15.84,94.9,15.84,94.9,15.84,94.85
315,computers1,computers_accessories,01-06-2017,6,611.4,17.785,100.9,45,236,1,173,4.0,15,22,8,1,6,2017,2808,159.99,42.03333333,100.9,17.785,100.9,17.785,94.9
316,computers1,computers_accessories,01-07-2017,10,1099.0,12.015,109.9,45,236,1,173,4.0,17,21,10,1,7,2017,2808,139.99,48.10833333,109.9,12.015,109.9,12.015,100.9
317,computers1,computers_accessories,01-08-2017,2,219.8,10.39,109.9,45,236,1,173,4.0,15,23,8,1,8,2017,2808,145.7042857,36.46,109.9,10.39,109.9,10.39,109.9
318,computers1,computers_accessories,01-09-2017,4,395.6,14.975,98.9,45,236,1,173,4.0,15,21,9,1,9,2017,2808,151.99,43.72272727,98.9,14.975,98.9,14.975,109.9
319,computers1,computers_accessories,01-10-2017,4,395.6,17.1225,98.9,45,236,1,173,4.0,31,22,9,2,10,2017,2808,154.6958824,43.88117647,98.9,17.1225,98.9,17.1225,98.9
320,computers1,computers_accessories,01-11-2017,6,593.4,16.14,98.9,45,236,1,173,4.0,36,22,8,4,11,2017,2808,149.99,42.51722222,98.9,16.14,109.9,15.52,98.9
321,computers1,computers_accessories,01-12-2017,1,98.9,13.71,98.9,45,236,1,173,4.0,35,21,10,1,12,2017,2808,149.99,38.57,98.9,13.71,109.9,25.24916667,98.9
322,computers1,computers_accessories,01-01-2018,31,2795.14,14.08322581,90.534,45,236,1,173,4.0,152,23,8,2,1,2018,2808,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,98.9
323,computers1,computers_accessories,01-02-2018,30,2537.19,14.096,84.75608696,45,236,1,173,4.0,202,20,8,2,2,2018,2808,149.0,41.16322581,149.9,26.55289855,78.7122807,14.53591549,90.534
324,computers1,computers_accessories,01-03-2018,13,1139.8,11.67230769,87.5,45,236,1,173,4.0,127,22,9,1,3,2018,2808,136.1428571,48.0475,149.9,28.47588235,81.02391304,18.22148148,84.75608696
325,computers1,computers_accessories,01-04-2018,5,470.0,15.48,94.0,45,236,1,173,4.0,107,21,9,1,4,2018,2808,120.9230769,27.25303571,149.9,30.22742857,80.66666667,18.17230769,87.5
326,computers1,computers_accessories,01-06-2018,4,292.0,17.1875,73.0,45,236,1,173,4.0,66,21,9,0,6,2018,2808,114.4911538,53.62555556,149.9,27.62666667,78.9,17.328,72.95
327,computers1,computers_accessories,01-07-2018,18,1199.48,21.16444444,66.34214286,45,236,1,173,4.0,43,22,9,1,7,2018,2808,119.99,48.62666667,149.9,33.57153846,77.9,14.63857143,73.0
328,computers1,computers_accessories,01-08-2018,1,79.9,13.9,79.9,45,236,1,173,4.0,18,23,8,1,8,2018,2808,119.99,39.046,149.9,24.76,77.9,13.415,66.34214286
329,consoles2,consoles_games,01-07-2017,1,19.9,11.85,19.9,56,237,3,100,3.9,13,21,10,1,7,2017,2304,19.9,13.47307692,19.9,11.85,19.9,11.85,19.85
330,consoles2,consoles_games,01-08-2017,11,218.9,15.83272727,19.9,56,237,3,100,3.9,33,23,8,1,8,2017,2304,19.9,16.16375,19.9,15.83272727,19.9,15.83272727,19.9
331,consoles2,consoles_games,01-09-2017,9,179.1,15.41111111,19.9,56,237,3,100,3.9,17,21,9,1,9,2017,2304,19.9,16.13333333,19.9,15.41111111,19.9,15.41111111,19.9
332,consoles2,consoles_games,01-10-2017,12,248.0,12.80333333,20.66666667,56,237,3,100,3.9,38,22,9,2,10,2017,2304,21.54285714,13.53428571,20.66666667,12.80333333,20.66666667,12.80333333,19.9
333,consoles2,consoles_games,01-11-2017,23,563.5,13.65217391,24.5,56,237,3,100,3.9,49,22,8,4,11,2017,2304,24.5,13.64535714,24.5,13.65217391,24.5,13.65217391,20.66666667
334,consoles2,consoles_games,01-12-2017,17,416.5,13.52470588,24.5,56,237,3,100,3.9,30,21,10,1,12,2017,2304,24.5,12.87375,24.5,13.52470588,24.5,13.52470588,24.5
335,consoles2,consoles_games,01-01-2018,10,271.2,13.319,27.03333333,56,237,3,100,3.9,9,23,8,2,1,2018,2304,27.03333333,13.319,27.03333333,13.319,27.03333333,13.319,24.5
336,consoles2,consoles_games,01-02-2018,1,32.5,11.85,32.5,56,237,3,100,3.9,6,20,8,2,2,2018,2304,32.5,15.256,32.5,11.85,32.5,11.85,27.03333333
337,consoles2,consoles_games,01-03-2018,7,229.2,14.02714286,32.74285714,56,237,3,100,3.9,13,22,9,1,3,2018,2304,32.5,18.05666667,32.74285714,14.02714286,32.74285714,14.02714286,32.5
338,consoles2,consoles_games,01-04-2018,6,205.2,15.015,34.2,56,237,3,100,3.9,13,21,9,1,4,2018,2304,35.05714286,12.98571429,34.2,15.015,34.2,15.015,32.74285714
339,health5,health_beauty,01-01-2017,8,2799.2,22.90125,349.9,51,625,1,900,4.3,9,22,9,1,1,2017,11400,349.9,22.90125,349.9,22.90125,64.99,11.06,349.85
340,health5,health_beauty,01-02-2017,4,1399.6,26.9275,349.9,51,625,1,900,4.3,19,20,8,2,2,2017,11400,19.99,11.75090909,349.9,26.9275,64.99,15.348,349.9
341,health5,health_beauty,01-03-2017,2,699.8,21.275,349.9,51,625,1,900,4.3,25,23,8,1,3,2017,11400,19.99,13.81888889,89.99,13.02,64.99,17.26222222,349.9
342,health5,health_beauty,01-04-2017,1,349.9,19.29,349.9,51,625,1,900,4.3,23,20,10,2,4,2017,11400,19.99,18.03846154,349.9,19.29,64.99,15.16888889,349.9
343,health5,health_beauty,01-05-2017,4,1399.6,26.73,349.9,51,625,1,900,4.3,41,23,8,1,5,2017,11400,19.99,14.8475,89.99,16.09833333,64.99,14.811875,349.9
344,health5,health_beauty,01-06-2017,2,699.8,24.505,349.9,51,625,1,900,4.3,53,22,8,1,6,2017,11400,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,349.9
345,health5,health_beauty,01-07-2017,1,349.9,29.3,349.9,51,625,1,900,4.3,61,21,10,1,7,2017,11400,19.99,11.13517241,89.99,12.11882353,59.25666667,17.998,349.9
346,health5,health_beauty,01-08-2017,7,2449.3,29.94714286,349.9,51,625,1,900,4.3,82,23,8,1,8,2017,11400,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,349.9
347,health5,health_beauty,01-09-2017,7,2449.3,26.58285714,349.9,51,625,1,900,4.3,89,21,9,1,9,2017,11400,23.99,16.12,89.99,13.96428571,58.99,15.6392,349.9
348,health5,health_beauty,01-10-2017,10,3499.0,22.84,349.9,51,625,1,900,4.3,81,22,9,2,10,2017,11400,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,349.9
349,health5,health_beauty,01-11-2017,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139,22,8,4,11,2017,11400,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,349.9
350,health5,health_beauty,01-12-2017,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112,21,10,1,12,2017,11400,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,322.1363636
351,health5,health_beauty,01-01-2018,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98,23,8,2,1,2018,11400,23.99,11.28736842,89.99,14.811,58.99,22.67833333,349.9
352,health5,health_beauty,01-02-2018,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126,20,8,2,2,2018,11400,23.99,12.55,89.99,16.30764706,58.99,19.575,349.9
353,health5,health_beauty,01-03-2018,17,5948.3,29.6,349.9,51,625,1,900,4.3,169,22,9,1,3,2018,11400,23.99,14.19875,83.74,11.876875,58.99,15.228,349.9
354,health5,health_beauty,01-04-2018,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118,21,9,1,4,2018,11400,349.9,25.64142857,79.99,14.485,58.99,16.30272727,349.9
355,health5,health_beauty,01-05-2018,10,3513.1,38.57,352.25,51,625,1,900,4.3,159,23,8,3,5,2018,11400,23.99,7.988571429,79.99,21.943125,58.99,9.4225,349.9
356,health5,health_beauty,01-06-2018,11,4004.0,32.69727273,364.0,51,625,1,900,4.3,131,21,9,0,6,2018,11400,23.99,16.27,79.99,13.36230769,58.99,16.43,352.25
357,health5,health_beauty,01-07-2018,11,4004.0,36.24636364,364.0,51,625,1,900,4.3,113,22,9,1,7,2018,11400,23.99,18.81,79.99,16.745,58.99,7.67,364.0
358,health5,health_beauty,01-08-2018,9,3276.0,28.55111111,364.0,51,625,1,900,4.3,127,23,8,1,8,2018,11400,23.99,16.77,82.82142857,12.41857143,58.99,12.08333333,364.0
359,watches8,watches_gifts,01-07-2017,2,479.8,14.805,239.9,35,640,1,335,4.1,29,21,10,1,7,2017,2992,161.5909091,15.52545455,239.9,14.805,197.383,16.606,239.85
360,watches8,watches_gifts,01-10-2017,2,479.8,11.22,239.9,35,640,1,335,4.1,43,22,9,2,10,2017,2992,134.9,6.81,239.9,11.22,232.49,14.2125,239.85
361,watches8,watches_gifts,01-01-2018,2,459.8,16.36,229.9,35,640,1,335,4.1,59,23,8,2,1,2018,2992,229.9,16.36,108.0,16.19636364,199.0,21.88,229.85
362,watches8,watches_gifts,01-02-2018,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90,20,8,2,2,2018,2992,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,229.9
363,watches8,watches_gifts,01-03-2018,16,2680.0,17.154375,167.5,35,640,1,335,4.1,125,22,9,1,3,2018,2992,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,204.6181818
364,watches8,watches_gifts,01-04-2018,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178,21,9,1,4,2018,2992,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,167.5
365,watches8,watches_gifts,01-05-2018,30,4355.0,16.259,145.1666667,35,640,1,335,4.1,260,23,8,3,5,2018,2992,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,150.3423077
366,watches8,watches_gifts,01-06-2018,3,457.9,19.17,152.6333333,35,640,1,335,4.1,93,21,9,0,6,2018,2992,119.0,19.20666667,105.0,23.82357143,138.22,16.108,145.1666667
367,watches8,watches_gifts,01-07-2018,14,2200.0,16.65714286,157.1428571,35,640,1,335,4.1,122,22,9,1,7,2018,2992,118.3636364,15.48,105.0,24.93875,155.0,16.47,152.6333333
368,watches8,watches_gifts,01-08-2018,11,1737.4,14.59272727,157.9454545,35,640,1,335,4.1,61,23,8,1,8,2018,2992,112.0,13.44,105.0,23.38571429,145.5509091,21.89727273,157.1428571
369,furniture4,furniture_decor,01-11-2017,1,99.9,21.19,99.9,57,272,1,2500,4.4,64,22,8,4,11,2017,12000,75.0,16.13272727,36.85428571,13.65214286,99.9,21.19,99.85
370,furniture4,furniture_decor,01-12-2017,3,299.7,20.64666667,99.9,57,272,1,2500,4.4,40,21,10,1,12,2017,12000,75.0,17.44638298,99.9,20.64666667,99.9,20.64666667,99.9
371,furniture4,furniture_decor,01-01-2018,13,1298.7,22.81923077,99.9,57,272,1,2500,4.4,125,23,8,2,1,2018,12000,69.9953271,17.66311475,38.4,9.34,99.9,22.81923077,99.9
372,furniture4,furniture_decor,01-02-2018,13,1298.7,28.89076923,99.9,57,272,1,2500,4.4,52,20,8,2,2,2018,12000,69.9,16.11590909,38.4,18.68555556,99.9,28.89076923,99.9
373,furniture4,furniture_decor,01-03-2018,12,1198.8,22.14583333,99.9,57,272,1,2500,4.4,83,22,9,1,3,2018,12000,69.9,18.42507692,35.48571429,15.44823529,99.9,22.14583333,99.9
374,furniture4,furniture_decor,01-04-2018,13,1298.7,23.32769231,99.9,57,272,1,2500,4.4,92,21,9,1,4,2018,12000,69.9,9.071566265,35.0,13.46941176,99.9,23.32769231,99.9
375,furniture4,furniture_decor,01-05-2018,13,1298.7,19.41076923,99.9,57,272,1,2500,4.4,95,23,8,3,5,2018,12000,69.9,3.801630435,35.0,14.63454545,99.9,19.41076923,99.9
376,furniture4,furniture_decor,01-06-2018,10,999.0,25.636,99.9,57,272,1,2500,4.4,18,21,9,0,6,2018,12000,89.9,21.93,35.0,18.10153846,99.9,25.636,99.9
377,furniture4,furniture_decor,01-07-2018,14,1099.5,23.84714286,78.53571429,57,272,1,2500,4.4,22,22,9,1,7,2018,12000,89.9,29.79,35.0,17.238,78.53571429,23.84714286,99.9
378,furniture4,furniture_decor,01-08-2018,9,754.5,23.77666667,83.83333333,57,272,1,2500,4.4,19,23,8,1,8,2018,12000,103.2333333,22.3,35.0,15.628125,83.83333333,23.77666667,78.53571429
379,watches5,watches_gifts,01-08-2017,8,1839.2,15.14125,229.9,42,236,1,342,4.1,48,23,8,1,8,2017,3510,160.6692308,15.18538462,229.9,15.14125,179.9,14.92666667,229.85
380,watches5,watches_gifts,01-09-2017,10,2190.6,15.345,219.06,42,236,1,342,4.1,54,21,9,1,9,2017,3510,148.7785714,14.04111111,219.06,15.345,164.57,19.528,229.9
381,watches5,watches_gifts,01-10-2017,8,1729.2,19.1,216.15,42,236,1,342,4.1,43,22,9,2,10,2017,3510,134.9,6.81,216.15,19.1,232.49,14.2125,219.06
382,watches5,watches_gifts,01-11-2017,12,2395.2,19.795,203.2909091,42,236,1,342,4.1,91,22,8,4,11,2017,3510,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,216.15
383,watches5,watches_gifts,01-12-2017,28,6287.2,17.48678571,224.5428571,42,236,1,342,4.1,73,21,10,1,12,2017,3510,149.0,19.1,108.0,16.65384615,185.96,18.686,203.2909091
384,watches5,watches_gifts,01-01-2018,10,2207.7,20.496,220.77,42,236,1,342,4.1,59,23,8,2,1,2018,3510,220.77,20.496,108.0,16.19636364,199.0,21.88,224.5428571
385,watches5,watches_gifts,01-02-2018,21,4319.4,20.90238095,205.6857143,42,236,1,342,4.1,90,20,8,2,2,2018,3510,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,220.77
386,watches5,watches_gifts,01-03-2018,16,3459.0,29.476875,216.1875,42,236,1,342,4.1,125,22,9,1,3,2018,3510,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,205.6857143
387,watches5,watches_gifts,01-04-2018,13,2657.0,4.088461538,204.3846154,42,236,1,342,4.1,178,21,9,1,4,2018,3510,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,216.1875
388,watches5,watches_gifts,01-05-2018,17,3383.0,0.0,199.0,42,236,1,342,4.1,260,23,8,3,5,2018,3510,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,204.3846154
389,health7,health_beauty,01-01-2017,1,64.99,11.06,64.99,59,492,2,200,3.9,9,22,9,1,1,2017,3960,64.99,11.06,64.99,11.06,64.99,11.06,64.94
390,health7,health_beauty,01-02-2017,5,324.95,15.348,64.99,59,492,2,200,3.9,19,20,8,2,2,2017,3960,19.99,11.75090909,64.99,15.348,64.99,15.348,64.99
391,health7,health_beauty,01-03-2017,9,584.91,17.26222222,64.99,59,492,2,200,3.9,25,23,8,1,3,2017,3960,19.99,13.81888889,89.99,13.02,64.99,17.26222222,64.99
392,health7,health_beauty,01-04-2017,9,584.91,15.16888889,64.99,59,492,2,200,3.9,23,20,10,2,4,2017,3960,19.99,18.03846154,64.99,15.16888889,64.99,15.16888889,64.99
393,health7,health_beauty,01-05-2017,16,1039.84,14.811875,64.99,59,492,2,200,3.9,41,23,8,1,5,2017,3960,19.99,14.8475,89.99,16.09833333,64.99,14.811875,64.99
394,health7,health_beauty,01-06-2017,21,1234.79,13.90333333,58.79952381,59,492,2,200,3.9,53,22,8,1,6,2017,3960,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,64.99
395,health7,health_beauty,01-07-2017,15,888.85,17.998,59.25666667,59,492,2,200,3.9,61,21,10,1,7,2017,3960,19.99,11.13517241,89.99,12.11882353,59.25666667,17.998,58.79952381
396,health7,health_beauty,01-08-2017,22,1297.78,16.24090909,58.99,59,492,2,200,3.9,82,23,8,1,8,2017,3960,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,59.25666667
397,health7,health_beauty,01-09-2017,25,1474.75,15.6392,58.99,59,492,2,200,3.9,89,21,9,1,9,2017,3960,23.99,16.12,89.99,13.96428571,58.99,15.6392,58.99
398,health7,health_beauty,01-10-2017,19,1120.81,19.06526316,58.99,59,492,2,200,3.9,81,22,9,2,10,2017,3960,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,58.99
399,health7,health_beauty,01-11-2017,24,1415.76,15.71166667,58.99,59,492,2,200,3.9,139,22,8,4,11,2017,3960,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,58.99
400,health7,health_beauty,01-12-2017,9,530.91,16.33222222,58.99,59,492,2,200,3.9,112,21,10,1,12,2017,3960,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,58.99
401,health7,health_beauty,01-01-2018,6,353.94,22.67833333,58.99,59,492,2,200,3.9,98,23,8,2,1,2018,3960,23.99,11.28736842,89.99,14.811,58.99,22.67833333,58.99
402,health7,health_beauty,01-02-2018,14,825.86,19.575,58.99,59,492,2,200,3.9,126,20,8,2,2,2018,3960,23.99,12.55,89.99,16.30764706,58.99,19.575,58.99
403,health7,health_beauty,01-03-2018,10,589.9,15.228,58.99,59,492,2,200,3.9,169,22,9,1,3,2018,3960,23.99,14.19875,83.74,11.876875,58.99,15.228,58.99
404,health7,health_beauty,01-04-2018,11,648.89,16.30272727,58.99,59,492,2,200,3.9,118,21,9,1,4,2018,3960,58.99,16.30272727,79.99,14.485,58.99,16.30272727,58.99
405,health7,health_beauty,01-05-2018,4,235.96,9.4225,58.99,59,492,2,200,3.9,159,23,8,3,5,2018,3960,23.99,7.988571429,79.99,21.943125,58.99,9.4225,58.99
406,health7,health_beauty,01-06-2018,6,353.94,16.43,58.99,59,492,2,200,3.9,131,21,9,0,6,2018,3960,23.99,16.27,79.99,13.36230769,58.99,16.43,58.99
407,health7,health_beauty,01-07-2018,2,117.98,7.67,58.99,59,492,2,200,3.9,113,22,9,1,7,2018,3960,23.99,18.81,79.99,16.745,58.99,7.67,58.99
408,health7,health_beauty,01-08-2018,3,176.97,12.08333333,58.99,59,492,2,200,3.9,127,23,8,1,8,2018,3960,23.99,16.77,82.82142857,12.41857143,58.99,12.08333333,58.99
409,bed3,bed_bath_table,01-10-2017,8,792.0,16.35375,99.0,55,312,1,1550,3.3,50,22,9,2,10,2017,20944,89.9,21.57214286,99.0,16.35375,45.95,15.1,98.95
410,bed3,bed_bath_table,01-11-2017,22,2178.0,18.79636364,99.0,55,312,1,1550,3.3,97,22,8,4,11,2017,20944,89.9,16.294,99.0,18.79636364,40.53181818,15.83272727,99.0
411,bed3,bed_bath_table,01-12-2017,7,693.0,18.66285714,99.0,55,312,1,1550,3.3,41,21,10,1,12,2017,20944,88.48823529,18.89833333,99.0,18.66285714,39.99,15.23,99.0
412,bed3,bed_bath_table,01-01-2018,11,1082.0,16.39727273,98.3,55,312,1,1550,3.3,62,23,8,2,1,2018,20944,86.9,19.38352941,98.3,16.39727273,39.99,16.53368421,99.0
413,bed3,bed_bath_table,01-02-2018,13,1196.0,16.19461538,92.0,55,312,1,1550,3.3,62,20,8,2,2,2018,20944,86.9,19.20909091,92.0,16.19461538,39.99,13.74944444,98.3
414,bed3,bed_bath_table,01-03-2018,3,276.0,14.04333333,92.0,55,312,1,1550,3.3,43,22,9,1,3,2018,20944,86.9,19.98235294,92.0,14.04333333,39.99,16.46235294,92.0
415,bed3,bed_bath_table,01-04-2018,9,815.0,17.82222222,90.875,55,312,1,1550,3.3,34,21,9,1,4,2018,20944,85.045,12.94,90.875,17.82222222,39.99,14.23615385,92.0
416,bed3,bed_bath_table,01-05-2018,14,1235.36,9.212857143,88.24,55,312,1,1550,3.3,57,23,8,3,5,2018,20944,83.64961538,16.78038462,88.24,9.212857143,39.99,10.25631579,90.875
417,bed3,bed_bath_table,01-06-2018,14,1188.6,17.975,84.9,55,312,1,1550,3.3,43,21,9,0,6,2018,20944,79.9,23.00565217,84.9,17.975,39.99,13.998,88.24
418,bed3,bed_bath_table,01-07-2018,9,764.1,22.44777778,84.9,55,312,1,1550,3.3,26,22,9,1,7,2018,20944,77.93333333,19.952,84.9,22.44777778,39.99,20.4175,84.9
419,bed3,bed_bath_table,01-08-2018,1,84.9,4.41,84.9,55,312,1,1550,3.3,15,23,8,1,8,2018,20944,74.0,17.25571429,84.9,4.41,39.24,16.33375,84.9
420,garden3,garden_tools,01-02-2017,1,99.99,33.0,99.99,47,1893,1,6050,4.1,3,20,8,2,2,2017,8000,99.99,33.0,99.99,33.0,99.99,33.0,99.94
421,garden3,garden_tools,01-03-2017,11,1099.89,30.53909091,99.99,47,1893,1,6050,4.1,21,23,8,1,3,2017,8000,99.99,30.53909091,99.99,30.53909091,99.99,30.53909091,99.99
422,garden3,garden_tools,01-04-2017,8,759.92,33.71,96.65666667,47,1893,1,6050,4.1,17,20,10,2,4,2017,8000,96.65666667,33.71,96.65666667,33.71,96.65666667,33.71,99.99
423,garden3,garden_tools,01-05-2017,2,219.98,34.13,109.99,47,1893,1,6050,4.1,34,23,8,1,5,2017,8000,59.9,19.7325,59.9,26.24666667,109.99,34.13,96.65666667
424,garden3,garden_tools,01-06-2017,2,239.98,34.2,119.99,47,1893,1,6050,4.1,26,22,8,1,6,2017,8000,59.9,17.67,59.9,16.26,119.99,34.2,109.99
425,garden3,garden_tools,01-07-2017,2,240.0,36.28,120.0,47,1893,1,6050,4.1,74,21,10,1,7,2017,8000,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,119.99
